Ids,Predictions
28211,-1.0825
28212,-0.53076
28213,-1.6668
28214,-1.6614
28215,-1.1296
28216,-1.5355
28217,-1.8329
28218,-0.42802
28219,-1.6292
28220,-1.0968
28221,-0.31804
28222,-0.72121
28223,-0.79822
28224,-1.113
28225,-0.91638
28226,1.01
28227,-0.99728
28228,-0.93478
28229,-0.70298
28230,1.2786
28231,-1.5972
28232,-0.18193
28233,-0.47914
28234,-0.36009
28235,-0.89355
28236,-1.0712
28237,-1.2388
28238,-1.4632
28239,-0.83701
28240,-0.79542
28241,-2.009
28242,-1.1893
28243,-0.88739
28244,-0.80301
28245,-0.90238
28246,-1.6999
28247,-1.248
28248,-1.5911
28249,-0.9172
28250,-0.92601
28251,0.16188
28252,-1.6335
28253,-1.3926
28254,-0.67676
28255,-1.0154
28256,-0.57347
28257,-0.16877
28258,-1.006
28259,-1.0917
28260,-0.72691
28261,-1.1754
28262,-1.046
28263,-1.3789
28264,-0.51714
28265,-0.82715
28266,-0.77166
28267,-1.7849
28268,-0.32562
28269,-0.26902
28270,-1.6796
28271,-0.74595
28272,-0.76134
28273,-1.1192
28274,-1.2394
28275,-0.87972
28276,-0.49876
28277,-1.185
28278,-0.704
28279,-0.63271
28280,-0.80612
28281,-1.065
28282,-1.3072
28283,-0.72504
28284,-0.92541
28285,-0.36289
28286,-1.0341
28287,0.003137
28288,-1.5194
28289,-0.65749
28290,-1.005
28291,-0.48384
28292,-0.26551
28293,0.16903
28294,-0.818
28295,-0.1407
28296,-1.2129
28297,-0.21949
28298,-0.097679
28299,-0.39422
28300,-1.1516
28301,-1.4064
28302,-0.9265
28303,-0.8511
28304,-2.0192
28305,-0.44691
28306,-1.1503
28307,-0.96369
28308,-0.74869
28309,-1.3716
28310,-0.72521
28311,-1.3796
28312,-0.66793
28313,-1.842
28314,-1.7792
28315,-1.1436
28316,-0.60954
28317,-1.8133
28318,-1.2977
28319,-1.4974
28320,-0.55113
28321,-1.8279
28322,-0.93159
28323,-2.1537
28324,-1.4733
28325,-0.23877
28326,-1.0142
28327,-0.79416
28328,-0.30677
28329,-0.56924
28330,0.14043
28331,-0.33914
28332,-1.5728
28333,-1.1208
28334,-1.531
28335,-1.0451
28336,-0.61552
28337,-0.80866
28338,-1.7612
28339,-1.3173
28340,-0.66675
28341,-2.1357
28342,-1.913
28343,-0.9414
28344,-1.8136
28345,-1.3758
28346,-1.0974
28347,-1.3053
28348,-1.2865
28349,-1.6634
28350,0.17952
28351,-1.2484
28352,-1.1678
28353,-1.1714
28354,-0.69498
28355,-1.1425
28356,-0.56806
28357,-1.3364
28358,1.2003
28359,0.52421
28360,-1.0752
28361,-0.3967
28362,-0.84469
28363,-1.5728
28364,-1.005
28365,1.0666
28366,1.0424
28367,0.62173
28368,-1.3998
28369,-0.012225
28370,-0.86639
28371,-1.3524
28372,-0.91346
28373,-0.65171
28374,0.42671
28375,-1.608
28376,-0.79501
28377,-1.4355
28378,1.1145
28379,0.11271
28380,-1.6378
28381,-1.1502
28382,-0.16142
28383,-1.6116
28384,-1.2893
28385,-0.66497
28386,-0.65635
28387,-1.1419
28388,-0.4545
28389,-0.16654
28390,-1.4277
28391,-1.6623
28392,-1.798
28393,-1.128
28394,-0.84077
28395,-2.1449
28396,-1.2659
28397,-0.42323
28398,-1.8319
28399,-0.62579
28400,-0.77842
28401,-1.39
28402,-0.20364
28403,-1.2371
28404,-1.3863
28405,-0.7694
28406,-0.42744
28407,-0.39386
28408,0.61866
28409,-0.79146
28410,-0.88448
28411,0.081347
28412,-0.55333
28413,-1.3798
28414,-1.5157
28415,-0.5866
28416,-1.9627
28417,-0.82778
28418,0.54167
28419,-0.82253
28420,-0.45931
28421,-0.52045
28422,-1.8282
28423,-0.88542
28424,-0.72513
28425,-0.81775
28426,-1.6101
28427,-0.67101
28428,-1.2902
28429,-1.4995
28430,-0.53555
28431,-1.5218
28432,-0.54743
28433,-1.5237
28434,-1.6679
28435,-1.4326
28436,-0.53121
28437,-0.97326
28438,-0.36562
28439,-0.72619
28440,-0.83928
28441,0.77315
28442,-1.3297
28443,-1.1224
28444,-1.1263
28445,-1.5149
28446,-0.77191
28447,0.62567
28448,-1.0909
28449,-1.2687
28450,0.020466
28451,-0.99387
28452,-1.1656
28453,-1.2628
28454,-1.0876
28455,-1.6319
28456,-1.4616
28457,-1.8325
28458,-0.61887
28459,-0.77313
28460,0.032817
28461,-1.0042
28462,-1.6203
28463,-1.0035
28464,-1.2357
28465,-1.2739
28466,-1.2112
28467,-0.13422
28468,-0.42134
28469,-1.994
28470,-1.9475
28471,-1.4498
28472,-1.5536
28473,-1.7434
28474,-1.9049
28475,-2.1119
28476,-0.85907
28477,-1.6423
28478,-2.0852
28479,-1.647
28480,-1.7475
28481,-1.6139
28482,-1.653
28483,-1.6612
28484,-1.877
28485,-1.2255
28486,-1.0589
28487,-1.9051
28488,-1.8177
28489,-1.0166
28490,-0.87376
28491,-1.727
28492,-1.6672
28493,-1.8221
28494,-1.3258
28495,-1.8938
28496,-0.58216
28497,-1.708
28498,-0.49655
28499,-1.1864
28500,-1.134
28501,-1.5395
28502,-0.58198
28503,-0.69722
28504,-1.1577
28505,-0.90133
28506,-0.2583
28507,-1.3138
28508,-0.81842
28509,-1.6537
28510,-0.92817
28511,-1.247
28512,-0.259
28513,-1.0867
28514,-0.62659
28515,-1.4809
28516,-1.6388
28517,-1.5097
28518,-1.3317
28519,-0.5674
28520,-1.7865
28521,-0.27134
28522,0.41808
28523,-1.1151
28524,-1.2153
28525,-1.4364
28526,-0.13406
28527,-0.64997
28528,-0.22388
28529,-1.6453
28530,-2.0747
28531,-1.3523
28532,-1.5539
28533,-0.6551
28534,-0.86145
28535,-1.3993
28536,-1.3981
28537,-2.5791
28538,-1.8693
28539,-0.84992
28540,-1.3891
28541,-0.11735
28542,-1.5269
28543,-0.8943
28544,-1.8805
28545,-1.7841
28546,-1.3592
28547,-1.3688
28548,-1.0845
28549,-0.66364
28550,-0.78909
28551,-0.75096
28552,-1.1502
28553,-0.97246
28554,-0.63397
28555,-1.5736
28556,-0.82715
28557,-0.84826
28558,-0.67856
28559,-1.0163
28560,-0.91675
28561,-0.88117
28562,-1.9074
28563,-0.89573
28564,-0.98835
28565,-1.3559
28566,-1.4164
28567,-0.1824
28568,-1.3291
28569,-1.0288
28570,-1.1836
28571,-1.6995
28572,-1.1202
28573,-0.66786
28574,-1.5799
28575,-0.53597
28576,-1.1284
28577,-1.0241
28578,-1.0647
28579,-1.7621
28580,-0.62367
28581,-0.42997
28582,-1.3101
28583,-0.51066
28584,-1.9501
28585,-0.48788
28586,-1.3516
28587,-1.9691
28588,-2.2872
28589,-1.2789
28590,-1.2791
28591,-2.1919
28592,-1.8838
28593,-1.4732
28594,-1.7723
28595,-1.6307
28596,-2.193
28597,-0.22149
28598,-1.7119
28599,-1.3242
28600,-1.8212
28601,-2.0602
28602,-1.3889
28603,-1.0262
28604,-1.0035
28605,-1.697
28606,-1.8453
28607,-1.7746
28608,-1.6129
28609,-1.1258
28610,-0.91858
28611,-2.0347
28612,-1.3087
28613,-1.4766
28614,-2.6561
28615,-1.3935
28616,-1.2725
28617,-1.6421
28618,-1.3016
28619,-1.7507
28620,-1.9727
28621,-1.3983
28622,-2.1508
28623,-2.3161
28624,-1.755
28625,-1.5424
28626,-1.6804
28627,-1.6534
28628,-1.7081
28629,-1.7352
28630,-0.72979
28631,-2.2695
28632,-0.55993
28633,-1.0866
28634,-0.5666
28635,-0.40164
28636,1.0153
28637,-1.6375
28638,-0.61389
28639,-0.17719
28640,0.7215
28641,-1.4279
28642,-0.24971
28643,-1.4887
28644,-1.0771
28645,-1.0885
28646,-0.64203
28647,-0.061705
28648,-0.56402
28649,-1.3861
28650,-0.81223
28651,0.03486
28652,0.041408
28653,-0.28985
28654,0.044431
28655,-2.2165
28656,-1.7677
28657,-2.1106
28658,-0.71055
28659,-0.17764
28660,-0.30269
28661,-0.33243
28662,0.23508
28663,-0.39642
28664,-1.9416
28665,-1.5556
28666,-1.3649
28667,-1.2042
28668,0.36565
28669,-0.85731
28670,-0.96774
28671,-0.361
28672,-1.7551
28673,-1.4342
28674,-1.7305
28675,-1.3725
28676,-2.505
28677,-2.1237
28678,-0.7019
28679,-1.357
28680,-2.2036
28681,-1.7671
28682,-1.6868
28683,-1.7973
28684,-1.2406
28685,-0.94961
28686,-1.063
28687,-1.3305
28688,-1.3199
28689,-1.1873
28690,-1.5579
28691,-1.976
28692,-1.6858
28693,-1.5408
28694,-1.08
28695,-0.85259
28696,-1.0918
28697,-1.2897
28698,-0.43209
28699,-0.16643
28700,-1.2632
28701,-1.2255
28702,-1.1612
28703,-0.88478
28704,-1.5462
28705,-1.6595
28706,-0.81361
28707,-0.74765
28708,-1.2304
28709,-1.1297
28710,-1.564
28711,-0.22315
28712,-1.4044
28713,-1.2125
28714,-0.74407
28715,-0.97325
28716,-1.0041
28717,-1.6741
28718,-1.2281
28719,-1.9385
28720,-1.4181
28721,-1.5858
28722,-1.2959
28723,-1.6688
28724,-1.5061
28725,-1.9301
28726,-1.4559
28727,-1.2766
28728,-1.6659
28729,-1.427
28730,-1.5228
28731,-1.556
28732,-1.9435
28733,-1.5712
28734,-1.8665
28735,-1.4618
28736,-1.2213
28737,-1.4349
28738,-0.94369
28739,-1.1099
28740,-1.1981
28741,-1.9691
28742,-1.7763
28743,-0.92593
28744,-1.5866
28745,-1.7654
28746,-1.6232
28747,-1.2832
28748,-0.7537
28749,-0.46878
28750,-1.8025
28751,-1.9082
28752,-1.5528
28753,-0.19366
28754,-0.075951
28755,-1.2704
28756,-1.7047
28757,-2.1793
28758,-1.9844
28759,-1.4752
28760,-0.79718
28761,-2.0429
28762,-1.6552
28763,-1.0518
28764,-0.16955
28765,-1.3115
28766,-1.0301
28767,-1.1133
28768,-1.5423
28769,-0.93788
28770,-1.1761
28771,0.12571
28772,-0.30436
28773,-0.99859
28774,0.30267
28775,-0.81598
28776,-1.538
28777,-0.47883
28778,-1.5254
28779,-0.69227
28780,-0.68954
28781,-1.7064
28782,-1.5638
28783,-1.6784
28784,-1.3382
28785,-2.3044
28786,-0.91481
28787,-1.6952
28788,-1.6003
28789,-0.55529
28790,-1.8182
28791,-1.0469
28792,-0.5226
28793,-0.97316
28794,-1.2602
28795,-0.85909
28796,-1.0095
28797,-1.7616
28798,-0.18721
28799,0.869
28800,-1.5456
28801,-0.61272
28802,-0.23782
28803,-0.49294
28804,-1.0449
28805,-0.28981
28806,-1.8556
28807,0.18152
28808,0.82914
28809,-1.4735
28810,-0.9594
28811,-0.89284
28812,0.83655
28813,-1.303
28814,-0.063311
28815,-0.20268
28816,-1.2733
28817,-0.11031
28818,-0.51221
28819,-1.178
28820,-1.331
28821,-0.81515
28822,-0.38312
28823,-2.0185
28824,-1.8793
28825,-0.39344
28826,-0.92298
28827,-1.3969
28828,-1.1303
28829,-1.2663
28830,-1.0652
28831,-0.81744
28832,-0.11028
28833,-1.6557
28834,-1.3605
28835,-2.1056
28836,-1.1442
28837,-0.13849
28838,-0.48677
28839,-1.2109
28840,-1.5041
28841,-1.2931
28842,-0.97125
28843,-1.5897
28844,-1.5844
28845,-1.6952
28846,-1.511
28847,-1.752
28848,-1.5678
28849,-1.0568
28850,-0.69664
28851,-0.63181
28852,-1.7545
28853,-2.0872
28854,-0.9408
28855,-1.7598
28856,-1.5363
28857,-1.9552
28858,-1.5909
28859,-1.5203
28860,-1.514
28861,-0.75041
28862,-1.2433
28863,-1.8822
28864,-1.7797
28865,-1.8655
28866,-1.968
28867,-1.7138
28868,-1.4324
28869,-1.7093
28870,-1.5838
28871,-1.1786
28872,-0.96059
28873,-1.0758
28874,-1.2225
28875,-0.90885
28876,-1.0966
28877,-1.9954
28878,-1.8678
28879,-0.26056
28880,-0.62058
28881,-0.17849
28882,-1.1489
28883,-1.5532
28884,-0.59295
28885,-0.053244
28886,-0.69512
28887,-0.50141
28888,-1.8507
28889,0.0441
28890,-0.89664
28891,-0.93516
28892,-1.2743
28893,-1.2289
28894,-0.99253
28895,-1.7978
28896,-1.7558
28897,-0.60726
28898,-1.2374
28899,-1.6605
28900,-0.57799
28901,-1.8925
28902,-0.80715
28903,-1.5321
28904,-2.3768
28905,-2.3069
28906,-1.152
28907,-2.0055
28908,-1.7717
28909,-2.0351
28910,-1.5925
28911,-0.72966
28912,-1.2786
28913,-1.5665
28914,0.37415
28915,-1.4438
28916,-1.7396
28917,-2.0593
28918,-1.0529
28919,-0.85001
28920,-0.47002
28921,-1.3862
28922,-0.32087
28923,-0.95369
28924,-2.0348
28925,-0.93662
28926,-1.661
28927,-1.2534
28928,-1.002
28929,-1.9811
28930,-1.6182
28931,-2.14
28932,-1.2608
28933,-1.7566
28934,-1.1968
28935,-0.50788
28936,-1.2282
28937,-0.57824
28938,-0.14981
28939,-1.6912
28940,-0.18197
28941,-2.0803
28942,-0.17009
28943,-1.0102
28944,-1.2034
28945,-1.453
28946,-0.61385
28947,-0.44732
28948,-1.7766
28949,-1.7165
28950,-1.6837
28951,-0.80853
28952,-0.51385
28953,-1.7753
28954,-0.88751
28955,-1.0774
28956,0.25227
28957,-0.60072
28958,0.29851
28959,-1.4126
28960,-2.1625
28961,-1.8976
28962,-1.6356
28963,-1.2149
28964,-0.071501
28965,-0.70145
28966,-0.88384
28967,-1.6766
28968,-1.6228
28969,-0.1745
28970,-1.7108
28971,-0.6762
28972,-0.36455
28973,-0.61916
28974,-1.1267
28975,-0.40939
28976,-0.094478
28977,-1.9913
28978,-1.6646
28979,-1.2612
28980,-1.9056
28981,-0.57216
28982,-1.2196
28983,-1.3071
28984,-1.8514
28985,-1.5805
28986,-1.4699
28987,-1.253
28988,-2.3772
28989,-2.0384
28990,-1.9193
28991,-0.83678
28992,-1.1172
28993,-1.6603
28994,-1.3494
28995,-1.5656
28996,-1.9281
28997,-0.47394
28998,-1.8085
28999,-1.0705
29000,-1.1199
29001,-1.3699
29002,-1.3843
29003,-1.7974
29004,-1.4085
29005,-0.21489
29006,-1.3722
29007,-1.3843
29008,-1.6472
29009,-1.5531
29010,-2.1552
29011,-1.7525
29012,-0.8164
29013,-2.0618
29014,-1.7424
29015,-0.23564
29016,-0.17181
29017,-1.6342
29018,-1.3036
29019,-0.77729
29020,-0.91228
29021,-0.88213
29022,-1.6218
29023,-0.95169
29024,-0.69736
29025,-1.3393
29026,-0.44362
29027,-0.78249
29028,-1.2856
29029,-0.50108
29030,-2.0295
29031,-1.3377
29032,-1.5865
29033,-0.31185
29034,-1.8706
29035,-1.352
29036,-0.75897
29037,-1.3295
29038,-1.7313
29039,-1.1192
29040,-1.2688
29041,-1.3169
29042,-1.5664
29043,-1.4669
29044,-0.77407
29045,-0.77021
29046,-1.4757
29047,-1.5986
29048,-1.8726
29049,-2.1333
29050,-1.6469
29051,-1.6856
29052,-1.2759
29053,-1.228
29054,-1.1766
29055,-0.52736
29056,-1.0989
29057,-0.99675
29058,-1.2193
29059,-1.4221
29060,-0.67406
29061,-1.0326
29062,-1.7365
29063,-1.0583
29064,-1.8148
29065,-1.5121
29066,-1.3506
29067,-0.90877
29068,-0.99444
29069,-1.2661
29070,-2.0202
29071,-1.9283
29072,-0.31411
29073,-0.81591
29074,-1.105
29075,-0.85525
29076,-0.81605
29077,-1.6606
29078,-1.8971
29079,-1.1006
29080,-1.1165
29081,-0.10793
29082,-1.401
29083,-1.4064
29084,-1.7613
29085,-1.9886
29086,-1.6757
29087,-1.5886
29088,-1.6967
29089,-1.2103
29090,-1.1862
29091,-1.2515
29092,-1.024
29093,-0.89646
29094,-0.11743
29095,-0.98287
29096,-1.4982
29097,-1.537
29098,-0.82296
29099,-1.3685
29100,-0.8684
29101,-1.0846
29102,-1.7065
29103,-1.4864
29104,-1.3238
29105,-2.0501
29106,-1.5084
29107,-1.9806
29108,-0.77007
29109,-1.2757
29110,-1.4565
29111,-1.5334
29112,-2.3536
29113,-0.9201
29114,-1.9185
29115,-0.9447
29116,-2.073
29117,-0.24986
29118,-0.90041
29119,-1.9295
29120,-0.66534
29121,-0.65623
29122,-0.35326
29123,-1.3504
29124,-1.3375
29125,-0.39896
29126,-1.1782
29127,-1.084
29128,-1.506
29129,-0.81745
29130,-1.6862
29131,-0.86335
29132,-0.11358
29133,-0.52181
29134,-0.1138
29135,-0.33812
29136,-1.5703
29137,-0.84941
29138,-1.0004
29139,-0.12779
29140,-0.38478
29141,-0.43148
29142,-1.7539
29143,-1.6271
29144,-0.29458
29145,0.21773
29146,-1.508
29147,-0.27696
29148,-0.63661
29149,-1.1888
29150,-0.515
29151,-1.2766
29152,-1.1856
29153,-0.29088
29154,-0.49979
29155,-1.278
29156,-1.6307
29157,0.098935
29158,-1.887
29159,-1.2606
29160,-0.055078
29161,-1.2802
29162,-1.0082
29163,-1.4539
29164,-1.2572
29165,-1.4642
29166,-0.99269
29167,-0.46622
29168,-2.1055
29169,-1.401
29170,-2.5458
29171,-0.86939
29172,-1.7942
29173,0.3166
29174,-0.81141
29175,-1.2921
29176,-0.49612
29177,-1.2477
29178,-1.3015
29179,-1.1369
29180,0.19624
29181,0.035708
29182,-1.6326
29183,-0.9371
29184,-0.58281
29185,-1.2287
29186,-0.092299
29187,-1.247
29188,0.21922
29189,-1.4249
29190,-1.8896
29191,-1.1832
29192,-0.59746
29193,-2.2727
29194,-1.0799
29195,-0.62717
29196,-0.95913
29197,-0.66982
29198,-0.15507
29199,-1.417
29200,-1.4748
29201,-0.10607
29202,-1.7606
29203,-0.34176
29204,-1.1014
29205,-0.43928
29206,-0.20725
29207,-1.1793
29208,-0.22035
29209,-0.7295
29210,-1.5724
29211,-1.7954
29212,-1.4356
29213,-1.6705
29214,-0.99964
29215,-1.0225
29216,-1.3623
29217,-0.47139
29218,-0.69027
29219,-1.5883
29220,-0.5645
29221,-1.4622
29222,-0.050296
29223,-0.5593
29224,-1.9641
29225,-0.72038
29226,0.45452
29227,-0.49608
29228,-0.88435
29229,-0.38126
29230,-0.93507
29231,-1.637
29232,-1.0925
29233,-1.7373
29234,-1.1939
29235,-1.4519
29236,-1.2021
29237,-1.623
29238,-0.34797
29239,-0.89733
29240,-0.77733
29241,-1.5238
29242,-1.3802
29243,-1.3656
29244,-1.3209
29245,-0.22425
29246,-0.65128
29247,-0.7553
29248,-0.39908
29249,-0.9016
29250,-2.4087
29251,-1.0667
29252,-1.0857
29253,-1.1278
29254,-1.1535
29255,-1.4613
29256,-1.2422
29257,-1.7976
29258,-1.7614
29259,-1.6533
29260,-1.0832
29261,0.38947
29262,-1.8468
29263,-1.709
29264,-0.94573
29265,-0.33057
29266,-1.6994
29267,-1.0986
29268,-0.65594
29269,-1.3222
29270,-1.2931
29271,-0.44036
29272,-0.72868
29273,-0.67351
29274,-1.7003
29275,-0.86425
29276,-0.69155
29277,0.047853
29278,-0.64822
29279,0.32121
29280,-0.616
29281,-0.061594
29282,0.73158
29283,-0.20416
29284,-0.43572
29285,-1.5532
29286,-1.5811
29287,-0.328
29288,-1.4049
29289,-0.65628
29290,-1.6464
29291,0.54505
29292,0.32617
29293,-1.4994
29294,-2.2856
29295,-0.78784
29296,-1.6208
29297,-1.5471
29298,-0.72831
29299,-0.068797
29300,-0.066674
29301,0.87739
29302,-0.44249
29303,-0.23307
29304,-0.67566
29305,0.31023
29306,-1.5898
29307,-0.20076
29308,-1.2626
29309,-0.73216
29310,-1.1507
29311,-0.74227
29312,-0.12421
29313,-0.53401
29314,-0.93362
29315,-1.0482
29316,-0.22976
29317,0.41264
29318,0.70333
29319,0.65082
29320,-0.59623
29321,-0.3607
29322,-1.2989
29323,-0.027972
29324,0.43232
29325,-1.4829
29326,0.22462
29327,-0.2088
29328,-0.78967
29329,-0.65653
29330,-1.2297
29331,-1.4746
29332,-0.053209
29333,-0.98597
29334,-1.2638
29335,0.50318
29336,-2.1711
29337,0.91719
29338,-0.77439
29339,-0.095019
29340,-1.4175
29341,-1.9424
29342,-1.1867
29343,-1.1286
29344,-0.25644
29345,-1.4167
29346,-0.8542
29347,-0.99982
29348,-0.61225
29349,-1.1438
29350,-1.4418
29351,-1.7625
29352,-0.79523
29353,-0.78471
29354,-1.0843
29355,-0.00014121
29356,-1.1436
29357,-0.57577
29358,-0.76926
29359,-1.0877
29360,-0.12237
29361,-1.3885
29362,-0.98267
29363,0.031587
29364,-0.50566
29365,0.13864
29366,-1.4119
29367,-0.22339
29368,-0.17757
29369,-0.28384
29370,-2.1865
29371,-1.2015
29372,-1.35
29373,-0.34613
29374,-1.317
29375,-1.6392
29376,-1.0793
29377,-1.0012
29378,-0.57076
29379,-0.15213
29380,0.28669
29381,-1.4147
29382,0.066771
29383,-0.73749
29384,-0.8516
29385,-0.93115
29386,-0.78679
29387,-0.50866
29388,-1.4648
29389,-1.1142
29390,-0.58536
29391,0.1199
29392,-0.75202
29393,-0.70194
29394,-0.76058
29395,-1.3312
29396,-0.47386
29397,-0.59969
29398,-0.31788
29399,-1.0819
29400,-0.18197
29401,0.014956
29402,-1.093
29403,-2.3208
29404,-1.4112
29405,-1.085
29406,-1.5128
29407,-0.84023
29408,-0.37513
29409,-0.26727
29410,-1.6459
29411,-1.1763
29412,-0.1994
29413,-1.6127
29414,-2.0492
29415,-1.1655
29416,-1.3906
29417,-1.2727
29418,-1.2277
29419,-1.778
29420,-1.0176
29421,-1.3277
29422,-0.80642
29423,-1.2569
29424,-0.54004
29425,-0.96544
29426,-0.41372
29427,-1.5052
29428,-0.39891
29429,-1.1145
29430,0.25838
29431,0.042496
29432,-1.66
29433,-1.219
29434,-0.36567
29435,-1.5337
29436,-1.7795
29437,-0.93482
29438,-1.3744
29439,-1.4095
29440,-1.4544
29441,-0.99219
29442,-0.70894
29443,-0.51126
29444,0.058586
29445,0.5088
29446,-1.286
29447,-0.98331
29448,-1.3011
29449,-0.092485
29450,-0.76858
29451,-1.1231
29452,-1.0047
29453,0.13073
29454,-0.11375
29455,0.76373
29456,-1.7807
29457,-1.8572
29458,-1.4742
29459,-1.3155
29460,0.27559
29461,-0.61585
29462,-0.53026
29463,-0.60257
29464,0.27093
29465,-0.31587
29466,0.90639
29467,0.90384
29468,-0.11065
29469,-1.2561
29470,0.3494
29471,-0.48355
29472,-1.8662
29473,-0.36528
29474,0.52153
29475,-1.1554
29476,-1.0277
29477,-0.27876
29478,1.2314
29479,-0.064228
29480,-1.1357
29481,-0.77038
29482,-0.5619
29483,1.2663
29484,-0.76089
29485,0.72883
29486,0.28748
29487,-0.041817
29488,0.42789
29489,-0.0095907
29490,-0.43833
29491,-1.5491
29492,-1.1243
29493,-1.588
29494,-2.1534
29495,0.11906
29496,-0.13707
29497,0.13346
29498,-0.2341
29499,0.804
29500,-0.17927
29501,0.59652
29502,-0.85244
29503,0.61866
29504,-1.3822
29505,-0.23599
29506,-0.3835
29507,-0.25304
29508,-0.99003
29509,-0.24779
29510,0.72766
29511,-1.5712
29512,-1.9208
29513,-1.2244
29514,-1.5267
29515,-2.2741
29516,-0.31462
29517,-1.0261
29518,-0.45046
29519,-1.8247
29520,-0.96438
29521,0.25183
29522,-1.153
29523,0.11037
29524,-0.18285
29525,-1.0881
29526,-0.84257
29527,-0.44392
29528,-0.18221
29529,0.60958
29530,-0.023712
29531,-0.84315
29532,-0.22028
29533,-0.061225
29534,-2.4046
29535,0.35793
29536,-0.9876
29537,-0.53187
29538,0.052654
29539,0.019791
29540,-0.81904
29541,0.52546
29542,0.058495
29543,-1.3873
29544,0.2325
29545,-1.0253
29546,-0.50596
29547,-0.45828
29548,-1.6533
29549,-0.49571
29550,0.17528
29551,-1.0627
29552,-0.29456
29553,-0.76666
29554,-0.72483
29555,0.66814
29556,0.074999
29557,-0.55804
29558,-0.19964
29559,-0.19144
29560,-0.66848
29561,-1.2672
29562,-0.99803
29563,-0.27209
29564,-0.89299
29565,-0.12472
29566,-0.080826
29567,0.29307
29568,0.35457
29569,0.23862
29570,-0.27323
29571,-0.7523
29572,-0.46306
29573,0.68357
29574,-1.3627
29575,-1.2675
29576,-0.22895
29577,-0.23282
29578,0.13051
29579,-1.7409
29580,-0.41048
29581,-0.7345
29582,-0.65327
29583,-1.2614
29584,-1.0609
29585,-0.9656
29586,0.34367
29587,-0.72194
29588,-1.2567
29589,-0.20928
29590,-0.18547
29591,-0.38961
29592,-1.1953
29593,0.030748
29594,-0.1905
29595,-0.23794
29596,-0.19453
29597,0.31353
29598,-0.93796
29599,0.41258
29600,-0.2725
29601,-0.72589
29602,-0.82229
29603,-0.77239
29604,-1.0315
29605,-0.75434
29606,-1.0144
29607,-0.28997
29608,-0.14751
29609,-0.44274
29610,-0.95861
29611,-0.74497
29612,-1.4161
29613,-0.37184
29614,-0.78846
29615,-0.010713
29616,-0.41838
29617,-0.059102
29618,-0.40637
29619,-0.079111
29620,-0.48593
29621,-0.48291
29622,-0.061641
29623,-0.27532
29624,-0.7623
29625,0.57674
29626,-0.49078
29627,-0.51681
29628,0.06979
29629,-1.0621
29630,-2.5387
29631,-0.92634
29632,-2.0911
29633,-1.9242
29634,-1.2939
29635,-1.0429
29636,0.14723
29637,-0.95383
29638,-1.1704
29639,-0.17322
29640,-1.4081
29641,-1.6415
29642,-2.1169
29643,-0.68343
29644,-1.4121
29645,-1.1185
29646,-0.44227
29647,0.22742
29648,-1.2234
29649,-1.6761
29650,-1.5043
29651,-1.1623
29652,0.25496
29653,-0.93229
29654,-0.46901
29655,-0.38207
29656,-0.28082
29657,-0.92621
29658,-0.10528
29659,-0.54187
29660,-1.0039
29661,-1.4759
29662,-1.5326
29663,-1.8475
29664,-1.5244
29665,-0.53767
29666,-0.26374
29667,-1.4315
29668,-0.095326
29669,-1.0471
29670,-0.5087
29671,0.45251
29672,-0.72938
29673,-0.98431
29674,-1.6
29675,-0.98867
29676,-0.24689
29677,1.4657
29678,-0.21818
29679,-0.45964
29680,-1.0703
29681,-1.0925
29682,-0.80989
29683,-0.56756
29684,-0.84879
29685,-0.1078
29686,-0.67845
29687,-0.93888
29688,-0.075075
29689,-0.31401
29690,0.56827
29691,-1.8217
29692,-1.7975
29693,-1.4892
29694,-1.0421
29695,-0.67008
29696,-0.25362
29697,-1.2652
29698,-0.92496
29699,-2.0804
29700,-1.4598
29701,-0.85024
29702,-2.1531
29703,-1.4818
29704,-1.9216
29705,-1.7367
29706,-1.7151
29707,-1.273
29708,-1.8356
29709,-1.6457
29710,-1.0455
29711,-1.6662
29712,-1.6493
29713,0.9624
29714,-1.1464
29715,-1.5715
29716,-1.2607
29717,-0.72905
29718,-0.92911
29719,-2.0346
29720,-1.6537
29721,-0.15544
29722,-1.3266
29723,-1.9159
29724,-1.5191
29725,-1.5231
29726,-1.0598
29727,-1.2076
29728,-0.6963
29729,-1.4738
29730,-0.4958
29731,-0.34607
29732,-0.77692
29733,-1.5487
29734,-1.0959
29735,-1.3924
29736,-1.6671
29737,-1.0879
29738,-1.6935
29739,-1.2662
29740,-1.2228
29741,-1.6558
29742,-1.182
29743,-0.35807
29744,-0.53256
29745,-1.2343
29746,-0.89547
29747,-0.87035
29748,-0.21592
29749,0.62185
29750,0.55889
29751,-0.95321
29752,-1.1921
29753,-1.0582
29754,-1.2734
29755,-1.3194
29756,-1.1772
29757,-0.71361
29758,-1.112
29759,-1.6692
29760,-0.79386
29761,-0.84477
29762,-1.4664
29763,-1.7752
29764,0.33641
29765,-0.84792
29766,-0.77208
29767,-1.5935
29768,-1.5527
29769,-0.78131
29770,-0.88103
29771,-0.26312
29772,-0.60242
29773,-0.5134
29774,-0.059706
29775,-1.1949
29776,-0.3877
29777,0.28015
29778,-1.0459
29779,-1.3041
29780,-1.106
29781,-1.6651
29782,0.56237
29783,1.047
29784,-1.407
29785,-1.4479
29786,-0.33208
29787,1.2363
29788,-1.0278
29789,-0.67872
